jvm;options;iteration;exitcode;duration;DRAM;CPU
11.0.11.hs-adpt;deafult;7;0;18501903;237057144;847670621
11.0.10.j9-adpt;deafult;7;0;18293479;234583639;845897432
11.0.10.hs-adpt;deafult;7;0;20494304;263621953;942121063
8.0.292.j9-adpt;deafult;7;0;17407956;223906487;804764175
8.0.292.hs-adpt;deafult;7;0;23907328;309567701;1123016535
8.0.282.j9-adpt;deafult;7;0;17102487;221072775;791259998
8.0.282.hs-adpt;deafult;7;0;23676651;306343149;1100952016
11.0.9.4-albba;deafult;7;0;19682127;253604247;904313970
8.5.5-albba;deafult;7;0;23584426;304923140;1090886367
16.0.1.9.1-amzn;deafult;7;0;19104712;245831434;890210917
16.0.0.36.1-amzn;deafult;7;0;19006903;244416413;880094488
15.0.2.7.1-amzn;deafult;7;0;20607449;264631294;948557508
11.0.11.9.1-amzn;deafult;7;0;18383210;235905177;850179220
11.0.10.9.1-amzn;deafult;7;0;19857477;253965986;909774892
8.292.10.1-amzn;deafult;7;0;23720825;306544909;1121969053
8.282.08.1-amzn;deafult;7;0;23767357;308081641;1132281953
16.0.0-zulu;deafult;7;0;19076149;245876570;882274291
16.0.0.fx-zulu;deafult;7;0;19127362;245823830;879023628
15.0.2.fx-zulu;deafult;7;0;20446919;266695203;950987250
11.0.11-zulu;deafult;7;0;18469310;236678179;838391957
11.0.10-zulu;deafult;7;0;19854644;255993449;916531712
11.0.10.fx-zulu;deafult;7;0;19788331;255191546;911227587
8.0.292-zulu;deafult;7;0;23841201;309697031;1104451639
8.0.282-zulu;deafult;7;0;23889616;309251725;1109459319
8.0.282.fx-zulu;deafult;7;0;23823045;307565358;1103315900
7.0.302-zulu;deafult;7;0;23616735;308760655;1123419914
7.0.292-zulu;deafult;7;0;23577691;306774640;1105592019
6.0.119-zulu;deafult;7;0;19497740;250876900;916022007
16.0.1.fx-librca;deafult;7;0;19118425;248572720;891580359
16.0.1-librca;deafult;7;0;19159321;246041687;870462005
16.0.0.fx-librca;deafult;7;0;19134335;246421065;880669071
16.0.0-librca;deafult;7;0;19123165;247500986;878241526
11.0.11.fx-librca;deafult;7;0;18411030;236464866;849339257
11.0.11-librca;deafult;7;0;19272127;247899138;891344642
11.0.10.fx-librca;deafult;7;0;20527733;263700244;935447069
11.0.10-librca;deafult;7;0;19763056;254930742;925070448
8.0.292.fx-librca;deafult;7;0;23837607;307686717;1119724185
8.0.292-librca;deafult;7;0;23757595;310110759;1110610194
8.0.282.fx-librca;deafult;7;0;23749997;309067895;1126716110
8.0.282-librca;deafult;7;0;23779462;306863486;1103591779
21.1.0.r16-grl;deafult;7;0;24736409;321353672;1138429948
21.1.0.r11-grl;deafult;7;0;24771836;321741068;1139215894
21.1.0.r8-grl;deafult;7;0;24780314;320941429;1167764406
21.0.0.2.r11-grl;deafult;7;0;24777358;321414047;1147103509
21.0.0.2.r8-grl;deafult;7;0;24855102;323712534;1175493635
20.3.2.r11-grl;deafult;7;0;24927880;321759902;1141782844
20.3.2.r8-grl;deafult;7;0;24627507;322188364;1172286429
20.3.1.2.r11-grl;deafult;7;0;24800477;322621523;1145996456
20.3.1.2.r8-grl;deafult;7;0;24823602;323136750;1178899691
19.3.6.r11-grl;deafult;7;0;24900989;324200130;1147892936
19.3.6.r8-grl;deafult;7;0;24862695;322974738;1169223264
19.3.5.r11-grl;deafult;7;0;24935257;323002814;1145050353
19.3.5.r8-grl;deafult;7;0;24860467;323000013;1177138160
17.ea.19-open;deafult;7;0;19113726;246132798;875566301
17.ea.6.lm-open;deafult;7;0;19183302;247669285;898706196
17.ea.2.pma-open;deafult;7;0;19083704;246603473;888801252
16-open;deafult;7;0;18820638;245698890;881247194
16.0.1-open;deafult;7;0;18915859;247009121;877982676
11.0.11-open;deafult;7;0;18970113;245214111;872729516
11.0.10-open;deafult;7;0;19560013;255354674;914790931
11.0.2-open;deafult;7;0;19614026;255004013;906327147
8.0.292-open;deafult;7;0;23574623;306682319;1085891507
8.0.282-open;deafult;7;0;23485760;308099405;1096474243
8.0.265-open;deafult;7;0;23501145;306274420;1095536014
21.0.0.0-mandrel;deafult;7;0;19521898;253376063;906557799
20.3.1.2-mandrel;deafult;7;0;19580397;253845973;904396671
11.0.11.9.1-ms;deafult;7;0;19019545;248929808;889253156
11.0.10.9-ms;deafult;7;0;19542927;254462149;899407487
16-sapmchn;deafult;7;0;18919184;246888128;882097290
16.0.1-sapmchn;deafult;7;0;18962984;245633070;877061902
15.0.2-sapmchn;deafult;7;0;20319757;263030897;932684563
11.0.11-sapmchn;deafult;7;0;18313186;236867960;850717183
11.0.10-sapmchn;deafult;7;0;20299913;263617164;943486781
11.0.9-trava;deafult;7;0;20283186;263629342;941820587
8.0.232-trava;deafult;7;0;23736527;309441766;1113306415
20.2.0.r11-grl; -XX:-UseJVMCICompiler;7;0;19607674;253871018;906480224
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=community;7;0;25099032;327398366;1166612309
20.2.0.r11-grl; -Dgraal.CompilerConfiguration=economy;7;0;17541654;226455789;829571546
15.0.1.j9-adpt; -XcompilationThreads1;7;0;17013589;219724707;792661241
15.0.1.j9-adpt; -XcompilationThreads3;7;0;17171584;222103094;817197492
15.0.1.j9-adpt; -XcompilationThreads7;7;0;18752563;243197005;870648101
15.0.1.j9-adpt; -Xjit:count=0;7;0;23332707;303449413;1099490533
15.0.1.j9-adpt; -Xjit:count=1;7;0;15520675;201489419;748963964
15.0.1.j9-adpt; -Xjit:count=10;7;0;17534857;228207058;834691956
15.0.1.j9-adpt; -Xjit:count=100;7;0;18284383;235916530;852316606
15.0.1.j9-adpt; -Xjit:optlevel=cold;7;0;23446267;304573688;1095066717
15.0.1.j9-adpt; -Xjit:optlevel=warm;7;0;16082892;206844953;750953766
15.0.1.j9-adpt; -Xjit:optlevel=hot;7;0;25593042;333422511;1191034304
15.0.1.j9-adpt; -Xjit:optlevel=veryhot;7;0;25284419;332925092;1184711385
15.0.1.j9-adpt; -Xjit:optlevel=scorching;7;0;25224873;329092673;1183512899
15.0.1-open; -XX:-TieredCompilation;7;0;20293556;262676703;936519758
15.0.1-open; -XX:TieredStopAtLevel=0;7;0;365885501;4849780276;18274434724
15.0.1-open; -XX:TieredStopAtLevel=1;7;0;14797325;189978065;694449822
15.0.1-open; -XX:TieredStopAtLevel=2;7;0;25744080;336416094;1243365774
15.0.1-open; -XX:TieredStopAtLevel=3;7;0;38517932;504992197;1909851374
15.0.1-open; -XX:TieredStopAtLevel=4;7;0;20567642;268959817;963644873
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+EnableJVMCI -XX:-UseJVMCICompiler;7;0;20338922;263159847;939799291
20.2.0.r11-grl; -XX:+UseG1GC;7;0;25085690;327316954;1165874456
20.2.0.r11-grl; -XX:ParallelGCThreads=5;7;0;25063564;326830125;1161262897
20.2.0.r11-grl; -XX:ConcGCThreads=5;7;0;25059182;325275138;1154700291
20.2.0.r11-grl; -XX:ParallelGCThreads=1;7;0;25059556;325942494;1168169190
20.2.0.r11-grl; -XX:ConcGCThreads=1;7;0;25007687;324691444;1151539594
20.2.0.r11-grl; -XX:+DisableExplicitGC;7;0;24990661;325740856;1160061850
20.2.0.r11-grl; -XX:+UseParallelGC;7;0;24947166;325499468;1163584240
20.2.0.r11-grl; -XX:+UseParallelOldGC;7;0;25068049;326558855;1182207484
20.2.0.r11-grl; -XX:MaxGCPauseMillis=5000 -XX:GCTimeRatio=2;7;0;24975833;326414759;1166081732
15.0.1.j9-adpt; -Xgc:concurrentScavenge;7;0;17393541;223250930;805384901
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;7;0;17029763;220152357;803603778
15.0.1.j9-adpt; -Xgcpolicy:balanced;7;0;17064242;219346079;789302973
15.0.1.j9-adpt; -Xgcpolicy:gencon;7;0;17223143;222165623;809117314
15.0.1.j9-adpt; -Xgcpolicy:metronome;7;0;17590996;227904883;831048959
15.0.1.j9-adpt; -Xgcpolicy:nogc;7;0;17108371;222727409;799194122
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;7;0;17146126;221716477;802649495
15.0.1.j9-adpt; -Xgcpolicy:optthruput;7;0;17113160;220192108;792130661
15.0.1-open; -XX:+UseG1GC;7;0;20334015;263077762;952123600
15.0.1-open; -XX:ParallelGCThreads=5;7;0;20411579;264504655;940408602
15.0.1-open; -XX:ConcGCThreads=5;7;0;20413154;264358357;946082662
15.0.1-open; -XX:ParallelGCThreads=1;7;0;20336643;264830301;954746946
15.0.1-open; -XX:ConcGCThreads=1;7;0;20315774;262589799;941643647
15.0.1-open; -XX:+DisableExplicitGC;7;0;20351559;263132460;936987225
15.0.1-open; -XX:+UseParallelGC;7;0;20391544;263782909;945292380
15.0.1-open; -XX:+UseParallelOldGC;7;0;20394703;265497916;957441884
15.0.1-open; -XX:+UseSerialGC;7;0;20240055;262862584;935185655
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;7;0;20762048;271384041;962776589
16.0.0.j9-adpt;deafult;8;0;17079064;220379487;787507872
16.0.0.hs-adpt;deafult;8;0;18940987;245243302;877385755
11.0.11.j9-adpt;deafult;8;0;17015258;220025720;794289959
11.0.11.hs-adpt;deafult;8;0;19013796;247625313;878399912
11.0.10.j9-adpt;deafult;8;130;17108158;220092198;796714941
11.0.10.hs-adpt;deafult;8;130;2166184;22699754;83723235
