jvm;options;iteration;exitcode;duration;DRAM;CPU
15.0.1.j9-adpt; -Xgc:scvNoAdaptiveTenure;3;0;17117958;219892181;787897214
15.0.1.j9-adpt; -Xgcpolicy:balanced;3;0;17427908;223641462;798046906
15.0.1.j9-adpt; -Xgcpolicy:gencon;3;0;17082305;220959509;785915042
15.0.1.j9-adpt; -Xgcpolicy:metronome;3;0;17820538;231066522;830932993
15.0.1.j9-adpt; -Xgcpolicy:nogc;3;0;16967689;220146651;788574154
15.0.1.j9-adpt; -Xgcpolicy:optavgpause;3;0;17187051;223356729;797398166
15.0.1.j9-adpt; -Xgcpolicy:optthruput;3;0;17024656;218865780;784486579
15.0.1-open; -XX:+UseG1GC;3;0;20503053;264790996;950047617
15.0.1-open; -XX:ParallelGCThreads=5;3;0;20434022;264999305;936133346
15.0.1-open; -XX:ConcGCThreads=5;3;0;20362432;264732962;930610960
15.0.1-open; -XX:ParallelGCThreads=1;3;0;20300728;263934087;938969520
15.0.1-open; -XX:ConcGCThreads=1;3;0;20471716;265072545;946164692
15.0.1-open; -XX:+DisableExplicitGC;3;0;20295901;263809271;941602692
15.0.1-open; -XX:+UseParallelGC;3;0;20411595;266038007;943458095
15.0.1-open; -XX:+UseParallelOldGC;3;0;20523060;264755148;942939724
15.0.1-open; -XX:+UseSerialGC;3;0;20399187;262921917;935031909
15.0.1-open; -XX:+UnlockExperimentalVMOptions -XX:+UseEpsilonGC -XX:+AlwaysPreTouch;3;0;21026771;272892790;966746671
16.0.0.j9-adpt;deafult;4;0;17060137;219877510;778195578
16.0.0.hs-adpt;deafult;4;0;19131434;248136548;893559541
11.0.11.j9-adpt;deafult;4;0;17143743;221170741;791264149
11.0.11.hs-adpt;deafult;4;0;18911841;246066687;867206398
11.0.10.j9-adpt;deafult;4;0;16984284;219662467;794818887
11.0.10.hs-adpt;deafult;4;0;20432826;264496928;938296059
8.0.292.j9-adpt;deafult;4;0;17123246;220721640;784850591
8.0.292.hs-adpt;deafult;4;0;23707652;308417032;1118876469
8.0.282.j9-adpt;deafult;4;0;16966796;218721395;778136009
8.0.282.hs-adpt;deafult;4;0;23575180;307260199;1093368538
11.0.9.4-albba;deafult;4;0;20474827;264679336;939874426
8.5.5-albba;deafult;4;0;23729556;307372288;1093795601
